experiment,base_scenario,replicate,seed,activation_regime,erk_regime,regime_meaning,lambda_a_T,lambda_a_c,beta_a_R,beta_a_T,lambda_d,beta_d_R,beta_d_T,burn_in_deaths,target_deaths,burn_in_time,analysis_time_span,observed_death_rate_after_burnin,accepted_activations_total,accepted_activations_during_analysis,death_candidates,death_rejected,activation_candidates,activation_rejected,active_center_expirations,erk_zone_expirations,all_proposals,stopped_by_target,n_observed_deaths_analyzed,t_zone_binomial_test_k,t_zone_binomial_test_n,t_zone_area_fraction,t_zone_observed_fraction,t_zone_density_ratio,t_zone_binomial_p_value_greater
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,3,38104,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,16.7091532173337,32.69503795313689,30.585680965819343,24677,16528,2406,906,24773,96,24248,1469,52896,True,1000,418,1000,0.4444444444444445,0.418,0.8977663230240549,0.9570393756552464
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,4,38105,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,16.90429919548501,36.0367236814852,27.749470480130686,26027,17706,2644,1144,26223,196,25626,1466,55959,True,1000,415,1000,0.4444444444444445,0.415,0.8867521367521365,0.971881872252266
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,5,38106,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,16.458243304191267,32.759540606510214,30.525458583545362,24454,16266,2525,1025,24594,140,24069,1451,52639,True,1000,453,1000,0.4444444444444445,0.453,1.0351919561243141,0.3038043108473577
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,6,38107,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,16.145989429327564,35.643341896173425,28.055730658279195,26005,18092,2645,1145,26105,100,25526,1472,55748,True,1000,402,1000,0.4444444444444445,0.402,0.8403010033444813,0.9969482481550765
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,7,38108,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,16.889752231287552,36.52205780914618,27.380713464331986,26687,18267,2653,1153,26802,115,26272,1455,57182,True,1000,440,1000,0.4444444444444445,0.44,0.9821428571428569,0.6230785069194156
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,8,38109,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,18.698364998959722,37.12206677422073,26.93815530482387,27669,18446,2654,1154,27762,93,27242,1472,59130,True,1000,426,1000,0.4444444444444445,0.426,0.9277003484320556,0.886130138956202
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,9,38110,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,18.342454557538883,35.98009131199963,27.793147919735617,27177,18111,2685,1185,27272,95,26749,1457,58163,True,1000,434,1000,0.4444444444444445,0.434,0.9584805653710246,0.7567427050167727
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld0p5,10,38111,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,0.5,2.0,0.8,500,1000,18.02402947208704,34.19632027783669,29.24291245008954,25843,17176,2767,1267,26033,190,25430,1462,55692,True,1000,442,1000,0.4444444444444445,0.442,0.9901433691756271,0.5738679145724073
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,1,38202,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.683438047537319,24.11933363622521,41.460515248152795,17730,11977,3636,2136,17882,152,17327,1458,40303,True,1000,421,1000,0.4444444444444445,0.421,0.9088946459412779,0.9364394197391296
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,2,38203,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.635567568774382,25.593472673224454,39.07246245040387,18468,12648,3798,2298,18548,80,18068,1443,41857,True,1000,424,1000,0.4444444444444445,0.424,0.9201388888888887,0.9088824951741589
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,3,38204,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.94113567780392,24.691184378106335,40.50028482581418,18243,12320,3744,2244,18354,111,17863,1439,41400,True,1000,425,1000,0.4444444444444445,0.425,0.9239130434782605,0.8979660903506869
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,4,38205,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,9.790105689401553,22.27349231400488,44.89641704598031,15933,11127,3245,1745,16070,137,15545,1449,36309,True,1000,415,1000,0.4444444444444445,0.415,0.8867521367521365,0.971881872252266
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,5,38206,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,10.588074944662395,25.39733457843346,39.374210585435435,17958,12758,3473,1973,18113,155,17542,1463,40591,True,1000,417,1000,0.4444444444444445,0.417,0.8940823327615778,0.962565392557542
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,6,38207,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.496831531546688,20.817668874893123,48.036118069205955,15912,10375,3210,1710,16094,182,15481,1453,36238,True,1000,447,1000,0.4444444444444445,0.447,1.0103978300180831,0.44750688322923493
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,7,38208,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,10.543363002482176,23.21621418846776,43.07334485640351,16709,11639,3433,1933,16893,184,16304,1442,38072,True,1000,451,1000,0.4444444444444445,0.451,1.0268670309653913,0.3496189139181083
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,8,38209,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.999401147760873,23.07992388916299,43.32769920742861,17262,11365,3515,2015,17453,191,16858,1444,39270,True,1000,442,1000,0.4444444444444445,0.442,0.9901433691756271,0.5738679145724073
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,9,38210,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.278105120635148,24.37185824219582,41.03092960998215,17559,11943,3595,2095,17704,145,17131,1445,39875,True,1000,410,1000,0.4444444444444445,0.41,0.8686440677966101,0.9871024073757902
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld1p0,10,38211,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,1.0,2.0,0.8,500,1000,11.734778306765957,26.717887241456662,37.4281091525963,19086,13371,3774,2274,19222,136,18664,1453,43113,True,1000,376,1000,0.4444444444444445,0.376,0.7532051282051281,0.9999949808672347
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,1,38302,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,7.372919443865817,18.045877296520587,55.4143189365922,12580,9029,5099,3599,12749,169,12173,1436,31457,True,1000,433,1000,0.4444444444444445,0.433,0.9545855379188709,0.7762577303140478
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,2,38303,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,8.533402421104725,17.266054939222858,57.91710981576489,12810,8647,5067,3567,12898,88,12395,1407,31767,True,1000,401,1000,0.4444444444444445,0.401,0.836811352253756,0.997494671991775
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,3,38304,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,8.298176251657305,17.914101167136636,55.82194667039712,13138,9120,5345,3845,13214,76,12701,1439,32699,True,1000,455,1000,0.4444444444444445,0.455,1.043577981651376,0.2608924218955831
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,4,38305,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,9.149026616104337,19.842811683483106,50.396083778408624,14309,9931,5786,4286,14501,192,13903,1419,35609,True,1000,418,1000,0.4444444444444445,0.418,0.8977663230240549,0.9570393756552464
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,5,38306,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,7.987412063586129,17.964944525374243,55.663962590453266,12755,9000,5105,3605,12877,122,12340,1442,31764,True,1000,436,1000,0.4444444444444445,0.436,0.9663120567375885,0.7151153977517366
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,6,38307,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,9.030197381296485,17.554256016514593,56.96624220697395,13195,8827,5376,3876,13305,110,12789,1433,32903,True,1000,409,1000,0.4444444444444445,0.409,0.8650592216582061,0.9890857901584175
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,7,38308,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,11.37969453800434,19.673532954562713,50.82971128315205,15503,9932,6157,4657,15717,214,15075,1438,38387,True,1000,438,1000,0.4444444444444445,0.438,0.9741992882562275,0.6703800442413854
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,8,38309,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,7.55732141310662,17.11704605659362,58.42129516353041,12242,8456,4982,3482,12258,16,11806,1423,30469,True,1000,464,1000,0.4444444444444445,0.464,1.0820895522388057,0.11272076025715308
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,9,38310,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,8.257630035958652,17.396369916050734,57.48325684183983,12735,8766,5165,3665,12852,117,12304,1423,31744,True,1000,454,1000,0.4444444444444445,0.454,1.039377289377289,0.2819537079042163
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld2p0,10,38311,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,2.0,2.0,0.8,500,1000,8.16635539293365,17.55961676909252,56.94885105694023,12932,8936,5191,3691,13010,78,12490,1441,32132,True,1000,437,1000,0.4444444444444445,0.437,0.9702486678507992,0.6931053217733262
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,1,38402,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.047291911539453,12.176664401216687,82.12429669163588,8951,6108,7188,5688,9131,180,8515,1400,26234,True,1000,432,1000,0.4444444444444445,0.432,0.9507042253521125,0.7948536941206509
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,2,38403,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.260420718093685,13.100859217433108,76.33087138813886,9713,6695,7691,6191,9817,104,9281,1401,28190,True,1000,416,1000,0.4444444444444445,0.416,0.8904109589041095,0.9674976465135723
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,3,38404,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,5.8433375553702644,14.269647344025845,70.07881665825902,9855,7108,7974,6474,10033,178,9419,1419,28845,True,1000,458,1000,0.4444444444444445,0.458,1.0562730627306272,0.2029316851813597
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,4,38405,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.539565758980104,14.72518512539537,67.91086098302279,10568,7441,8609,7109,10724,156,10141,1397,30871,True,1000,440,1000,0.4444444444444445,0.44,0.9821428571428569,0.6230785069194156
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,5,38406,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.235724381984641,14.738605968872092,67.84902195716461,10130,7347,8346,6846,10422,292,9697,1431,29896,True,1000,422,1000,0.4444444444444445,0.422,0.912629757785467,0.9280825019216852
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,6,38407,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.0002442792301975,14.392528124125342,69.48049650316537,10292,7377,8138,6638,10378,86,9878,1399,29793,True,1000,399,1000,0.4444444444444445,0.399,0.8298668885191346,0.9983309402610698
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,7,38408,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,4.836125228061853,15.080760475428463,66.30965339110917,9951,7598,7918,6418,10081,130,9532,1402,28933,True,1000,433,1000,0.4444444444444445,0.433,0.9545855379188709,0.7762577303140478
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,8,38409,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.199493081184333,14.921071166696475,67.01931710050278,10477,7521,8397,6897,10687,210,10067,1409,30560,True,1000,414,1000,0.4444444444444445,0.414,0.8831058020477813,0.9757629594569542
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,9,38410,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.46010261949177,13.660782089057093,73.20225104835289,9899,6705,8097,6597,10031,132,9452,1401,28981,True,1000,428,1000,0.4444444444444445,0.428,0.9353146853146851,0.8596051460596722
E2_activation_localization_x_deathERK,E2_non_local_activation_reference_ERK_ld4p0,10,38411,non_local_activation,reference_ERK,activation: large and long-lived active disks; ERK: reference ERK protection,0.5,0.005,1.0,1.2,4.0,2.0,0.8,500,1000,6.116676608780669,13.229940773797619,75.58612824484722,9613,6704,7714,6214,9793,180,9204,1400,28111,True,1000,402,1000,0.4444444444444445,0.402,0.8403010033444813,0.9969482481550765
E2_activation_localization_x_deathERK,E2_non_local_activation_weak_ERK_protection_ld0p25,1,39002,non_local_activation,weak_ERK_protection,"activation: large and long-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,1.0,1.2,0.25,4.0,1.6,500,1000,23.30890191412149,41.24881616210914,24.243119998158704,32112,20695,1612,112,32319,207,31724,1480,67135,True,1000,441,1000,0.4444444444444445,0.441,0.9861359570661895,0.5986669532354663
E2_activation_localization_x_deathERK,E2_non_local_activation_weak_ERK_protection_ld0p25,2,39003,non_local_activation,weak_ERK_protection,"activation: large and long-lived active disks; ERK: small ERK radius, short ERK lifetime",0.5,0.005,1.0,1.2,0.25,4.0,1.6,500,1000,20.77228522207474,42.82713413283702,23.349682864566603,31937,21503,1587,87,32071,134,31510,1483,66651,True,1000,438,1000,0.4444444444444445,0.438,0.9741992882562275,0.6703800442413854
